Customer_ID,Company_Name,Integration_Complete,Plan,Acquisition_Channel,Onboarding_Completed,Logins_Per_Month,Support_Tickets_Used,LTV_Estimate,Months_Active,is_churned,Churn_Month,Churn_Reason,NPS_Score,Random_Metric_1,Random_Metric_2,Random_Metric_3,Random_Metric_4,Random_Metric_5,Random_Metric_6,Random_Metric_7,Random_Metric_8,Random_Metric_9,Random_Metric_10,Random_Metric_11,Random_Metric_12,Random_Metric_13,Random_Metric_14,Random_Metric_15,Random_Metric_16,Random_Metric_17,Random_Metric_18,Random_Metric_19,Random_Metric_20,Random_Metric_21,Random_Metric_22,Random_Metric_23,Random_Metric_24,Random_Metric_25
C0127,Company_127,No,Starter,Referral,Yes,0,11,34.56466470989801,22,1,22,Missing features,6,-94.6698538358293,166.7895451401901,-803.1969369740833,188.6580727367077,276.01156296480406,274.83263544807875,121.21597248519993,-326.54289868117513,-103.33837898441267,268.81613299538407,-50.412482654164485,-526.2049389416914,724.5036370621906,692.1174750674156,36.421136484403185,693.7371116112276,813.856629197609,993.269911276854,958.7502805125865,-23.26632049684706,-402.54036014308525,-61.31634363666525,-673.7423445544639,374.96709428879376,-186.71945457781277
C0128,Company_128,No,Enterprise,Outbound,Yes,75,3,7039.245216207235,42,1,42,Bad support,3,-558.4170422815818,169.26364305235987,-215.50547804235583,186.1731135523453,867.593505933784,-188.23943413080667,26.38413857053628,907.1061277566326,636.0876315858745,1123.6562314949308,-671.1397679759252,-386.0311640878455,454.950703285664,-206.26620773120123,244.99237922098703,107.17380308629357,-335.6868110895318,78.57177448306099,-165.35078134358886,233.61200500599975,-492.819316035729,-841.048146591315,1272.4992542901075,-1324.2890812266241,179.5832666082651
C0129,Company_129,Yes,Professional,Organic,Yes,18,0,804.2513388336307,8,1,8,Bad support,4,-462.5095151052679,-469.7237087627737,12.748654987229097,458.81340890882603,566.4681644841828,-243.6585715199656,-214.65000737768878,-520.2860455748099,1024.6933421346268,1048.5266716348997,-25.822444057978934,676.5857817753707,-99.62519292330767,1223.4862042381023,462.82131207099985,76.44354818927236,194.47209036514462,46.821712641298404,675.5581820771888,-68.54291816692651,290.1899638355194,-11.520045528583106,-201.2398963834365,48.15764796463465,452.1216947241039
C0130,Company_130,Yes,Enterprise,Organic,Yes,91,9,4410.460886762579,7,1,7,Too expensive,10,266.98184963910853,-68.47446131433075,489.5031558495934,825.4854793699551,-361.13817868180126,46.384164343576536,-791.0205776350801,280.46224819466477,-107.488657307691,-249.84890315743144,811.2936703513952,-210.37605488444447,407.39422440752077,-555.6336248222964,488.69599117357626,-58.34593614326245,435.2094197898453,-595.1520848520024,-391.2859610016233,-445.00218454713246,-366.7811760918736,-285.21043416154254,-250.26357137027102,-791.3838359931879,-98.45359877852466
C0131,Company_131,Yes,Enterprise,Referral,Yes,73,10,7749.848861064279,60,0,0,Still Active,6,-241.35715807670815,-184.04147317260498,-138.541205291759,64.7843864773146,-469.44202761838505,-1207.3709963999959,235.84200913354107,-277.94611877652466,14.350664311732563,455.514860445333,-124.2928762846747,497.57741225253545,751.8211142386403,-357.03559892907515,-427.8150744573764,396.81857031403507,60.003947608377366,141.0382236479325,-694.0244451262032,452.75510990944383,647.6403228976471,537.9905951387642,-88.81597681096238,545.1749181766968,-34.78928603278833
C0132,Company_132,Yes,Professional,Outbound,Yes,44,0,172.0225921653531,1,1,1,Bad support,6,-355.00494422745203,423.2219456982544,-36.572609705184476,138.46663788983844,488.17018395837806,85.4660701755917,156.79277288170925,-351.9920849518405,-223.61909832469743,-344.51485546126946,412.07338408368634,-456.6931819647818,1006.2149989977494,756.3693009352197,-79.85434898934658,40.96367354073424,163.5013136654324,-411.6210519916309,259.5378904080885,-450.3342562211444,-661.2611744764879,17.102348220593,44.088429516009555,410.99143904598805,389.52920046967836
C0133,Company_133,Yes,Enterprise,Outbound,Yes,84,0,5245.157725041415,60,0,0,Still Active,10,1513.6619502940093,-440.2247135470344,370.4919111009839,-84.83267398792132,759.7339219776323,-21.077972351270617,367.1208895363191,90.66038283999167,-115.40637027444102,52.05046142079869,-528.145486006296,-38.300369762773215,131.06823571402447,-44.63431877085295,-943.9251015574409,-144.69215769009472,-0.588578701676451,683.786960794575,482.6924626305252,43.65321196397312,807.5005161036619,-31.36250603686023,255.29653956855375,-432.88615422729845,-52.52393799137151
C0134,Company_134,Yes,Professional,Organic,Yes,0,27,186.78978587578135,1,1,1,Bad support,8,1344.6727126372855,138.01388659019707,344.0480008519188,375.7556199251104,314.89974476504835,539.5149495634477,136.15692002924365,1195.6831479058017,-529.0018081999117,-310.11623699710094,389.84803302088807,470.4324581284133,-458.37953180253874,786.0817574055275,88.23391946782485,-67.81570634967028,-356.5524389177821,1313.2076159790065,267.3693144546274,-315.92935836298494,-939.7426393187172,254.36567626542745,-439.9764013914541,144.3004727752703,-30.648122482723643
C0135,Company_135,No,Starter,Outbound,Yes,24,12,155.39199698271264,15,1,15,Missing features,1,390.4120473231407,1417.1132088179525,54.13720716811257,96.19183296055697,-155.58648396960353,712.3176444661314,-439.644906928359,484.04521623611464,314.5819967244065,-484.5078742789509,668.7921146971855,-322.86205897672124,-789.8377207287755,-133.0963718606047,-593.9254259151126,132.4510590587661,967.0040238931404,1325.8759425804997,578.08307276131,441.827838033104,242.54776938756598,937.4614680270412,723.2169743055118,-901.6067442765697,683.9766151928259
C0136,Company_136,Yes,Professional,Outbound,Yes,40,1,1615.8034843371665,13,1,13,Missing features,3,460.755869044411,-474.36523932945414,-51.42271358010609,677.5298338594196,120.93502513344238,1385.715372405216,-297.398304976871,-426.8464119688101,-534.0568189755644,541.6457353641251,812.6059916071398,611.3634226789981,497.8188152229785,429.6318045223539,-265.90463956934065,-476.3388816568834,-79.28886138099153,-328.02624660568273,-190.80954672060633,-686.9819441882885,-487.72637290945727,303.0287587877036,-616.9317860875344,318.41839135964517,-88.89576375033809
C0137,Company_137,Yes,Starter,Outbound,No,54,0,178.10995782929015,35,1,35,Too expensive,1,-306.2083205315857,-273.6314889524861,569.6532318140103,667.0234637659225,316.2220657387476,389.7700566209494,769.7267079477647,197.7250067192232,-174.1217807236228,243.2469734055025,200.3738503162178,-80.1427537906391,-666.715956943713,-246.49595530055376,652.0218475916962,807.1139499371321,-552.8257554395569,-268.84421498739886,609.4066884812466,50.685112314480094,-695.7545799835948,-294.8173665117153,-128.37720204662085,325.6697909799556,-207.32459209472012
C0138,Company_138,No,Enterprise,Paid Ads,Yes,66,0,7977.928438906445,48,0,0,Still Active,6,-492.6204693022915,53.068773450601604,-54.233325165309076,258.0375033709229,55.222174332696426,176.01339013350147,259.4680810355031,-829.7056638719168,69.43568512475571,322.05569531229236,435.7213855514371,160.04558406232857,260.0201844887281,62.12834694629531,295.01980966984326,-203.54460819790157,-261.53369014812205,402.58027788460225,-159.95257397061062,253.72315346793636,49.97978491843519,-678.4724272850164,476.7594041211609,479.0413976612142,-201.05178035586073
C0139,Company_139,Yes,Enterprise,Referral,Yes,120,24,4545.964398748384,34,0,0,Still Active,8,-70.1679130469039,-1371.1272060614106,-494.69301173268684,60.19428032017889,-360.6403197466035,-183.07377231040954,501.6081351019692,-1027.358392617555,-557.0204159596326,416.5171451527924,-540.2594232008578,-401.33126076588576,638.8387299572595,-540.2502190737297,274.538345910609,-297.5880240434111,764.3734194424524,-14.981357640654494,1294.4123940562167,238.81281489211221,437.94060456994674,765.1154992374887,445.8776660501565,410.7636419023312,15.376543170619186
C0140,Company_140,No,Starter,Paid Ads,Yes,38,7,134.12184311574845,33,0,0,Still Active,2,100.14827713727485,-613.413728559887,-97.20022469933679,-36.62372373632281,631.8692830815437,-424.4705307211901,559.4581966386455,184.56341154267054,-286.93216813567886,198.62564704020733,-91.7049313376318,-285.18087111962154,18.41062833797843,76.06978861395909,101.15233656169713,-88.96060190016026,1238.5643793796169,107.00948153566182,528.0259820918244,637.1311871245033,2.1776479555059374,-1125.951452021028,-1298.5347671073287,-169.2169995672325,735.8812579209679
C0141,Company_141,No,Enterprise,Referral,No,0,0,1890.8720529205661,1,1,1,Too expensive,1,456.5387797681432,255.3462750216301,373.40833541985165,340.1832620603882,1039.1430744892139,557.1044971994645,-391.8638445920208,457.47334339117185,-462.6787654922293,-418.81269263464947,-300.14183748078534,-322.0711776166014,-647.9717189041769,-338.9077685108684,801.8910984473487,554.5795075793003,285.8531346964094,1327.1713113144517,888.6650387907786,513.599094402178,78.00954488566472,89.17186896273576,64.02907595791868,-414.4943775180184,316.7561033849964
C0142,Company_142,Yes,Professional,Organic,Yes,71,12,728.1027129770669,20,1,20,Missing features,7,-815.1682505332545,12.164939616756682,25.35469412838807,341.51332952876106,813.2774092590852,86.27410149201498,-70.25243330532788,880.5089978052381,649.8053686534768,205.19561320704238,264.2264112464858,-204.4866350098641,-529.9706796264326,1136.2753900048883,-213.91743725582398,-34.253697249792275,494.86721192674423,-441.89118491578904,-522.2273043523804,326.45896683293154,201.84733029503576,1274.689447088106,121.67788287862105,-248.15764758218958,37.52569279984076
C0143,Company_143,Yes,Starter,Outbound,Yes,85,0,154.2421988891574,22,1,22,Bad support,10,1173.623583947748,627.3535787718224,-151.3819611821001,-36.81636992170687,-985.5826898435055,312.45813274518406,440.5066438657795,286.4592780704213,812.3376944365172,-8.934369080060003,-164.1076100409775,873.1015259239304,-359.9082040123152,-60.345215517590375,181.80485061533497,682.1043945282054,1023.232005321946,233.3330448639556,-110.35056849787614,-895.8949494268937,408.5116239251569,-788.824499393141,212.11433883456888,37.27081972815644,45.664182135243905
C0144,Company_144,Yes,Enterprise,Referral,Yes,55,27,704.9238088376942,1,1,1,Missing features,4,224.0123583427671,-19.062419172487306,-527.4015505438034,244.22161286399825,677.9910205603496,109.28481435817855,-307.7675385072508,103.19635154333051,-294.6551160982515,4.298459328693322,443.39397398962853,660.3949572997881,37.97173083183365,-498.82968536843515,155.09508759604813,-64.83464866718784,-380.4722479027792,290.368324385279,57.144954334728176,387.8260843905407,922.8412502659138,-458.50777701878627,-207.015379785235,-531.9323708550212,485.88843023448067
C0145,Company_145,Yes,Starter,Paid Ads,Yes,15,25,153.0832281088195,29,0,0,Still Active,7,-675.3483502742712,-63.07208159805958,28.031669425448083,-287.110971077445,389.0998666000784,122.33329133216584,-104.12244586600295,-69.44783745620956,1481.6573361927979,-371.8223445853435,1334.295164556527,325.8997888443644,702.073690696458,445.92076581550725,-74.26970000691749,-610.4136677674054,296.1699742153064,625.0305422986421,-480.834930839939,704.5544731580553,-272.31970999303235,199.61123931561693,-31.72965882944798,-72.96792671705599,43.3645307832793
C0146,Company_146,Yes,Professional,Outbound,Yes,0,0,950.8004344893154,1,1,1,Missing features,4,178.73739767442993,-251.43538758080962,213.95642492654662,325.46455977273104,-228.6406361108089,209.6094437818698,-159.68344024811464,363.90005822543355,-367.01839127782335,-653.1025926047735,410.78737957085605,-229.30911786983512,105.87838527905136,-503.9419867966954,1169.1518031063986,-317.4784135497239,1013.3311943201682,-331.3142939170758,907.3148439945635,-288.42871364341795,339.2012255474571,-302.879856641752,353.7334716208583,-72.86423675390714,36.01877046378015
C0147,Company_147,Yes,Professional,Organic,Yes,52,0,1457.0280981343258,20,0,0,Still Active,10,-351.2254315468627,-71.42253905450589,-403.6922061860349,-245.09502694590904,-881.0913139677606,311.04145184132767,-269.05884609882565,-507.96862525460347,-111.63050546807996,-183.61768646643566,805.8289916703164,-321.0394773043966,1176.6489246311774,538.4900038436463,-510.46324554914264,-243.05295360351056,519.6208439108257,841.7003606776427,128.37193524556594,680.8461127323604,-186.61234495284987,42.157523045875706,468.63010165324346,658.8473268604334,266.53425240638336
C0148,Company_148,Yes,Enterprise,Referral,No,85,0,5311.047630319263,1,1,1,Missing features,10,-386.2700483716268,-505.79390909840646,5.356433176113459,486.01782371171004,43.181573858951246,570.3601117436247,34.925637319955094,-239.1389956105531,346.4567887727469,372.67975822089795,-492.27628031902503,-384.80714600888365,620.4396251747636,-178.9526175771988,-824.1263721048563,424.2904687905425,-36.149254771104786,231.21719030001688,-654.791072844397,552.2130282706156,12.626788412935305,312.56006664070105,-622.4481278263702,335.33888980670844,-257.89432068652405
C0149,Company_149,Yes,Professional,Referral,Yes,82,0,1429.6660748237605,52,0,0,Still Active,7,-431.20094358723514,26.267048517606316,-446.94782090644264,-58.357165569729425,281.84078193381276,-516.1525918038622,-142.91604819107386,-490.8941324126267,393.64519810198277,65.29835285378114,57.514933335994705,-51.916868717249216,247.74030999675344,81.14026855575867,153.9962735806413,-129.15138470804712,280.85745195023964,-314.3861673737575,-148.34016193053333,-252.06343109673705,441.0702976818738,384.62549209800864,328.3042165352698,-259.69854495672337,1078.1344451129319
C0150,Company_150,Yes,Starter,Referral,Yes,0,0,11.609108735102364,1,1,1,Too expensive,1,-28.24298090958258,-385.6284069446158,35.61084938995419,936.9221298840184,-453.4274452366148,393.0404252625655,-99.27286652074766,-162.089912482104,-59.51033067546452,991.5856921051799,208.4277209689237,240.06460728374287,64.22130178120103,5.129845678024528,-201.51829820558308,-490.26133461180484,1031.3265968806622,9.680926519917458,-461.65122894311094,-163.6757201260675,190.49680017719763,653.9924947002306,270.9568222111809,245.86346289897028,1044.3343344124335
C0151,Company_151,No,Professional,Outbound,No,59,7,467.93199084521643,1,1,1,Too expensive,2,1151.3578453770888,-505.3827106233455,962.7476810888534,119.54899780020105,716.1287411892138,-544.0699491198873,234.23167555798025,-262.3823403598843,647.1216469214327,67.23803493396942,132.52784889728787,407.1357788042656,-148.8335953852241,-26.8792302894001,-1060.6972400454142,-623.7849979734971,175.69612539892606,601.2645105696514,472.58854940945105,-380.98936382569906,-272.973734410054,-690.7884579165845,518.6396799182522,310.41100536948807,143.36844872525367
C0152,Company_152,Yes,Starter,Paid Ads,Yes,49,0,267.49301295661047,52,0,0,Still Active,4,146.33266932205353,-219.72871875070237,185.85663725338603,218.982445949944,704.0097189370028,450.711251460536,599.044095748894,-296.2461611627334,699.356759732524,197.45618633379115,1021.6657290054291,107.20408329104541,174.64618564704253,131.1171677325686,287.93006245354854,-815.7870995808411,-361.8566921900956,1141.3087972584626,403.50717151599054,629.5381078129453,152.3288850662776,733.1357703362316,-336.23353849097106,-767.5818367850185,40.609557501836385
C0153,Company_153,Yes,Starter,Paid Ads,Yes,55,0,197.895835870401,28,1,28,Too expensive,5,446.94490296496065,325.5764098693114,-690.786682623021,-599.330952561435,333.957962836392,260.1141583244256,482.28951984947025,-219.9380429997647,96.16253023910656,108.31033720302977,-271.94302347153575,382.7240603339344,371.17891569624715,-231.61042885836645,220.89172644704468,1426.8135311097992,405.7735144153626,-75.69078567579263,423.80094282456525,-242.213950694381,276.42654762770655,773.3176328244836,317.9509586976676,1137.8704285892466,-342.2339515979558
C0154,Company_154,Yes,Professional,Referral,Yes,59,0,52.072223183844145,2,1,2,Missing features,10,569.2571409157378,171.12775377895667,265.56513907233744,803.2715735883374,-586.407516897368,61.69732626148699,188.20470783606834,205.40369434831246,24.94860005913279,-431.32353024803325,261.5620138249382,567.9756524103212,260.6064485040154,-446.00629545953217,661.1432567375771,-274.68283962581353,-351.72160573052196,1158.032440889061,590.3301417116066,-232.82778782543838,415.37087652919854,522.853444622777,-837.6592083086504,8.916608171185706,138.4605282393551
C0155,Company_155,No,Enterprise,Organic,Yes,85,12,6468.541365715942,1,1,1,Missing features,7,27.62183572040649,433.80326327712567,755.9070915970631,81.03265218618776,-31.037733774638067,81.24189377257274,919.6894157261537,734.4979875713541,-205.27134068862583,89.26953779649577,-1114.2338758477829,-85.87803375536404,-149.3043977286567,119.41938656020646,-178.01152907860975,321.36646989774505,-267.1468003226316,721.1735252460277,1198.6043464395696,-17.223755736928155,670.7781968029209,-465.8043645002749,-87.40453468938023,-350.4049737786106,-395.71758865086736
C0156,Company_156,Yes,Professional,Organic,Yes,82,12,1555.085414360244,60,0,0,Still Active,1,-480.51000922066896,-361.6180678348848,-592.0282556199178,969.7522982690318,461.8464427304512,168.457609958736,429.50407856696245,244.13417687114656,-420.1237118393792,-434.17149827819435,312.3365526817595,649.1900702545054,-415.9611576380809,-98.87224791595351,-829.5106077971583,-503.36560078812937,-132.6206532684805,-155.32398681193473,1007.2669084196956,-463.1773240447594,996.2336735231492,-491.45357719139247,-63.6609605392205,110.09348483322688,24.136318884820646
C0157,Company_157,Yes,Starter,Paid Ads,No,39,0,223.13083883914538,51,0,0,Still Active,6,-699.3708417080804,93.40193380912388,-422.7466086587111,124.12184404211169,428.8704908547706,645.4918989613179,502.2501838386571,-186.63355741807527,-300.230752409061,65.75589444151197,352.9579279572755,-391.8667616436137,1031.2828741322471,-539.4806877309725,-369.162697127934,713.8201650768953,90.69510822727356,401.2181803413289,-123.94804379061769,344.47925619877316,101.26168882196082,248.30128094041248,139.2711599854327,-359.36202756458687,471.9392692022832
C0158,Company_158,No,Starter,Organic,Yes,0,3,34.36480259570658,56,1,56,Bad support,2,-93.72609183341469,950.8960507692813,229.17423880198228,-7.063459134406277,-249.51456913945438,601.2260126125436,18.47554412662666,319.0036125178246,372.2657792035217,-779.9676883927287,73.87426834035703,393.1909584792799,417.12397927778756,407.13630015969323,-860.9241680039969,-328.72430634865884,-322.76843657160407,536.0356597875752,1164.7135609768884,-48.383441170988675,-451.55389964125624,421.9256807143488,462.18531466086085,-779.7171037499223,618.4081033295608
C0159,Company_159,Yes,Professional,Paid Ads,Yes,50,0,1542.7586386679782,51,0,0,Still Active,3,671.9681566909737,798.7573659537295,56.44227367383285,-155.73682813717312,-176.19534895035946,542.699688147928,-93.30748430564832,155.11738519304666,100.35166180126065,65.26852484738113,297.65075848909555,115.98204562469333,277.75134306049324,91.82811968577012,848.3779812078459,1035.3686843938194,305.323806795233,-19.845999318229175,-0.1431470477456287,648.8899473835098,258.32972409050006,687.7294399443376,-447.6228777456996,381.61356368669203,828.8143348790616
C0160,Company_160,No,Enterprise,Referral,Yes,87,18,4739.089770562351,60,0,0,Still Active,10,567.6960750248137,-537.3184429277409,705.5846851833539,421.0913975497648,-262.40798113856096,-573.2010994856729,288.015331797848,184.63436816480362,-22.10266574972696,174.02393460505553,-182.24469587242407,187.65002702276243,353.19383969352754,-443.34010462623286,602.9007891104865,1085.9702452370898,-73.66177821249879,-222.1894525053251,152.45979032698463,525.7195720612592,-568.9874222308673,-140.44185790291255,700.3132012612537,121.18560480696652,331.12961015609056
C0161,Company_161,Yes,Enterprise,Paid Ads,No,139,16,6292.01982107068,1,1,1,Missing features,6,228.19031401305443,-404.2019630857513,9.681473612411667,360.3783866907306,-41.44420714148964,388.1043122998281,553.1079416095328,88.42855451752435,-185.5121097264482,210.05959774971444,-510.7597717848412,-83.90073425620626,650.681179513697,-18.859454883383258,741.6671997023468,-457.710353784571,509.3810893280724,33.20470410209544,135.5661962408342,915.3352627910241,1051.0875957600379,413.3017992677601,-1074.3025573492741,230.59802185269163,-339.47249662898554
C0162,Company_162,Yes,Starter,Paid Ads,No,73,0,302.7675720217042,60,0,0,Still Active,10,294.43930827935424,948.7351946405574,512.7237494946182,-567.017314409255,-143.3446228734611,-1098.8820068094392,187.22166804858534,962.8710760538914,-174.70084257744992,-617.2702344902096,-394.2701853406054,723.6605442037755,-133.93326791599813,27.725457701409532,433.2308537927004,719.5196365222589,120.45463275481005,-93.67442226632717,432.3495167778218,-684.2544921719945,-178.72856517662208,386.1052062508028,-744.3018915656692,-745.7271822667032,836.3164723999041
C0163,Company_163,Yes,Starter,Referral,No,33,0,322.8424781834862,49,0,0,Still Active,2,31.587819777134563,325.77521312628625,864.0516313564951,-184.44520481163738,-234.46510916099314,-965.3492952911299,-216.5792766065766,149.39839373983338,77.42591241971355,340.35926471349563,-326.28300940168714,-202.1181428817632,35.174732475415034,-415.3915644717876,-600.2113820842171,1038.7012241014722,22.985375774750164,238.01579299894064,-833.4022764709104,-538.6055434970774,592.5660969077828,-227.21377487233744,570.3240923278635,327.86248378716334,580.7992508549765
C0164,Company_164,Yes,Enterprise,Organic,Yes,125,0,4224.396520169561,19,1,19,Missing features,8,-140.74099689399839,4.634956797990567,-333.79467538767506,461.242121783034,31.191160175527223,661.9685991560019,-541.7993218268259,-180.67675395633495,37.94286994293577,429.509059199848,-546.1758044835591,793.7291134251572,-276.2505619678921,1681.2086424677827,-102.01498888409827,-701.3369532509613,42.80172402845044,1191.3154680371015,112.45243779617584,101.53212369307907,257.7607536044909,-120.33952260718509,151.95388830635991,-13.508244976794098,-102.69701931800641
C0165,Company_165,Yes,Professional,Paid Ads,Yes,37,0,316.46884812896684,44,0,0,Still Active,10,-269.091789426939,-51.20583477803334,473.83613763892583,-222.23788510769137,119.9957830426115,-623.4647496661037,-690.7634507848276,-288.60095202412094,99.47989379959242,-379.0834955002814,-565.9111831890616,797.016033134615,96.40534082217128,96.10574495088653,496.24854573970765,-643.5682128848509,829.9439054570373,329.34447210940584,247.67876277869792,158.6896921146048,222.19325088950893,-698.3187974439338,953.3397286004188,-526.6825186926584,-397.38847717362313
C0166,Company_166,No,Starter,Paid Ads,Yes,18,10,271.20334374037805,24,1,24,Too expensive,4,-635.7251221509229,213.7298893028738,-100.43071628554394,-308.51846549139896,643.526411190273,10.438158874383078,121.2735739736999,550.7103902673985,-122.31031388686809,592.6820876293098,-315.03208269570445,325.5560438214097,-237.9714010347148,-9.959698811285907,-749.6925375100918,-946.395843594541,541.2210212707404,1004.4076842391712,-742.4011885713575,-44.597596278257804,-690.5575337661746,-431.9787298513307,482.9842536419343,-354.97209616297647,198.01693749652725
C0167,Company_167,Yes,Starter,Referral,Yes,52,0,251.3522324786885,21,0,0,Still Active,4,998.5629083125594,219.99675256334066,-1007.6178752127479,198.12192511769769,-790.6361275489135,802.1707288377056,507.9811847309333,-493.2334531389809,-235.4062049226005,194.34694410544415,-78.05159085940561,-56.41830865940612,-403.1868121617093,1318.441020207715,320.38162797219036,-369.8522910311741,-614.3929632703757,384.21527286448605,-751.7135631153494,920.4324954395225,-294.1400682776754,-214.99957899383014,106.18153216101199,886.070316051086,753.3625515336387
C0168,Company_168,Yes,Enterprise,Organic,Yes,71,19,5980.983299726183,37,1,37,Missing features,5,185.56048365366328,-166.5805645325954,338.1879189086085,143.57250135829736,709.631656558875,391.8836625760489,-1051.5305925852215,778.4957511950738,104.21223534740015,69.89140705688594,165.93825112948198,-318.8866978765055,-709.8424092089066,328.29280783352664,489.154114441271,-402.7748902496242,-149.66979876032437,1546.6767923622476,-312.864035612014,-100.3724600810757,-97.15977022659567,360.9576613200049,-146.06645189625323,-118.53784812637365,-112.57162560828479
C0169,Company_169,Yes,Professional,Paid Ads,Yes,96,0,374.3503035160233,7,1,7,Too expensive,10,-121.23262782854924,18.39974612597125,399.7205177013767,-131.99364236558554,-273.6578670199879,285.00009966520525,-203.7367723195719,-858.3330849309127,424.89849643408655,383.9311130120168,-511.95382697014355,-897.1861483675834,929.0183170892915,704.3722067835423,1231.613764313676,-66.99544749342141,148.18365031458603,-306.78449353262226,-270.26569106510954,333.782227408988,-87.04170885781774,1231.314835763031,-213.7058091868764,863.6731974337242,177.62397123575954
C0170,Company_170,Yes,Enterprise,Referral,Yes,0,0,1693.9723992189322,39,0,0,Still Active,1,1010.5832678962405,-184.11041835654171,-674.6213492144518,983.6931663297422,1030.2533626681786,72.7895623859483,-285.3141824714459,713.1415026628385,-154.29607415398849,910.7287964270122,-366.92932365723817,369.93905935218595,-67.27164961765928,147.14934564391262,577.7680128807001,-538.3381142447699,-988.0915704600098,-932.8477296904417,121.44621721268926,268.3046263293706,146.41421373820543,342.3918863762696,283.5732003207878,-379.3430676865924,398.4790690782762
C0171,Company_171,Yes,Professional,Paid Ads,Yes,134,0,1785.3853045545184,42,0,0,Still Active,10,1105.9912153811274,184.37025483764188,-126.96460773551446,25.494691840699506,436.5985171416093,162.94594827324175,289.63302364523844,498.6153176717675,-1093.6790641368184,29.605555572911385,-207.1324828938158,-455.74752483847436,343.37764433837634,132.11718191848877,337.5370295065687,445.8668349992752,314.39501481606084,236.59510684104424,33.46387439288735,-202.81414865349458,-230.68802024991672,-522.2977677788142,-190.80891186555823,-187.15225439166332,-622.8297739607553
C0172,Company_172,Yes,Professional,Outbound,Yes,138,0,1510.3731886353053,24,1,24,Too expensive,10,1472.579176504187,-268.7837854811737,-211.50257849921192,-532.4970781305202,373.6690802884151,-212.59074190183443,-233.40416647607373,-119.78225377826863,-583.7367920966925,-146.9989285782122,318.4393857206663,-385.7416113544043,148.17921564866208,-327.6510319180014,114.23387015813793,115.23679374013471,-324.26293463744594,299.66290953550936,687.0077639176853,332.51614408855556,345.01450750841815,-138.6873991208415,224.74145744626625,-107.90576108319364,-208.30666029000915
C0173,Company_173,Yes,Professional,Referral,Yes,72,0,1820.2807903714656,17,1,17,Too expensive,10,-24.163724168954577,-533.8732868075886,504.99387304867577,-709.4558484862597,47.992671669593406,-139.79104111540255,-515.2270872973119,-275.1004498474841,637.1255547783674,1140.3203062331402,-497.5659311477027,375.50391591680375,348.61307243223575,434.44304584952613,371.6229552871036,312.1945740409399,-267.3998159872856,888.1051440836866,-89.98309817221443,98.1083520988176,51.86204402854628,625.1215748792478,-237.8922962755268,487.39371266251584,912.2223059004054
C0174,Company_174,Yes,Starter,Organic,Yes,72,19,305.49683412253563,41,0,0,Still Active,8,152.6153863897131,837.6878818551401,-674.5957167983844,611.2380637930318,1131.5120451065168,143.23173519812724,-204.49302416758118,716.0744850979665,596.8690081406792,13.544105750992944,-158.63226522372253,-114.9425002837061,-901.7546302772322,1024.3468536489463,405.2422652869347,614.7941163210749,-250.94777760126829,1052.2301560304898,-80.65934114519816,719.3020710632081,428.7320254041982,-301.55750270499317,201.25421367029168,224.14864796982997,-864.6576108962469
C0175,Company_175,Yes,Enterprise,Organic,Yes,37,0,4844.383230257365,9,1,9,Too expensive,7,425.4779612474053,65.21220061681811,153.37940213766848,-448.6963736544932,84.69745299820242,216.20260682684147,-282.8494851141477,999.7416211293382,423.37889071716796,283.32660136604443,586.2027727042538,208.7997906979899,-134.94315519094891,888.5517287057996,-935.780838798668,231.54350326751006,729.4737986459896,-679.5556435566556,601.946121390696,681.6295718538737,-642.5510342463641,849.6002552287429,869.7559615443574,184.17559055407224,702.2890816437804
C0176,Company_176,Yes,Enterprise,Organic,Yes,51,6,5290.706440051677,12,1,12,Missing features,10,931.0925666238859,948.5273298619933,-1069.8466915386311,115.22077971407356,855.8487103606408,21.07940015269299,106.49459695085672,-206.80012592127775,356.3319391819185,13.329337376350317,-297.31125461282215,330.29133079188495,679.7706221024556,-505.29409149371725,206.71844141693478,-11.937909133737495,404.5976075877679,13.887582209022845,-851.3460524248193,-1160.3618706134025,490.45856904385573,442.2634873001374,377.248738129873,618.6976345949266,696.330910217676
C0177,Company_177,Yes,Professional,Organic,Yes,94,0,1782.8755177158528,50,0,0,Still Active,10,131.01158897836325,-866.1413605916887,289.7548913876904,-336.98876613406236,-187.26644367521698,-1018.165249681837,-7.395947542987313,390.21859551689744,608.8541324665007,-703.5287430708521,-523.6394650109797,902.3500757696149,1071.5339116937973,1029.780594690526,-1222.347947104706,-310.6706875346129,-125.29577354897893,169.5102011035455,986.8015760060675,-668.9969908723446,914.6466048611998,-25.763021291958072,-134.28025468719534,403.2218053096829,313.3345727317373
C0178,Company_178,Yes,Starter,Paid Ads,Yes,92,0,235.03264551717672,55,0,0,Still Active,10,-391.67742851735227,-624.7365179017422,162.56448210024212,48.94421644165026,458.2968260895717,882.4371989660867,321.24072038423606,589.7484448933905,-71.58003327045557,-53.76189321110695,56.39036863176009,199.28683589670146,-82.2575207236995,-313.6880329763948,-1026.9111038291976,548.7573725947284,-181.15890810732552,-476.81404604642495,-661.2607675630699,27.35210264286731,20.26112809641958,-856.5537051428882,275.37771898986534,-580.1030817765294,172.54623394581367
